split,feature,stage,importance_mean,importance_std
27,questionnaire_interval_sd,Stage 1,0.010555555555555563,0.0051858465186723594
27,social_notification_latency_mean,Stage 1,0.011129629629629626,0.002798012718246235
27,social_notification_latency_sd,Stage 1,0.0008888888888888984,0.003916830834489566
27,ambient_light_sd,Stage 1,0.006944444444444446,0.004530986138904705
27,fitbit_steps_active,Stage 1,0.0007037037037036915,0.0023654462743460322
27,active_session_duration,Stage 1,0.005666666666666645,0.008156645400992422
27,new_apps_added,Stage 1,-0.0005185185185185256,0.0027996668428095306
27,scroll_interval_sd,Stage 1,0.0049444444444444475,0.004716990566028288
27,tap_interval_sd,Stage 1,0.010296296296296303,0.004469221061870059
27,dwell_time_sd,Stage 1,0.007870370370370364,0.006267499506867709
27,idle_interval_sd,Stage 1,0.007277777777777783,0.004812000602061345
27,session_fragmentation,Stage 1,-0.0019629629629629663,0.002320659288566009
27,pst_fixation_duration,Stage 2,0.0004999999999999856,0.0022005891467042635
27,ast_saccade_time_max,Stage 2,-0.000333333333333341,0.0026317153960726605
27,mgst_saccade_degree_total,Stage 2,0.004722222222222209,0.0026323017201071424
27,mgst_saccade_degree_mean,Stage 2,0.0016851851851851969,0.0032693971120062093
27,mgst_saccade_time_max,Stage 2,0.003037037037037038,0.0030284431254458703
27,mgst_fixation_time_max,Stage 2,0.0013333333333333383,0.0022752922301344674
27,mgst_fixation_mean,Stage 2,0.00501851851851853,0.0025639288481831683
27,mgst_saccade_latency_total,Stage 2,0.0026666666666666913,0.003189488909868287
27,mgst_saccade_duration,Stage 2,0.005074074074074097,0.0029908410715885065
27,cdt_saccade_degree_sd,Stage 2,-0.005777777777777771,0.005688411438297873
27,stroop_saccade_degree_mean,Stage 2,0.0006111111111111104,0.001735314632113717
27,stroop_screen_duration_mean,Stage 2,-0.0010555555555555652,0.0009765775461803908
27,stroop_saccade_latency_total,Stage 2,0.0021851851851851976,0.0028470377838485422
28,questionnaire_latency_mean,Stage 1,0.01099999999999995,0.009327599649767208
28,questionnaire_latency_sd,Stage 1,0.002111111111111071,0.0028523328117763228
28,questionnaire_interval_mean,Stage 1,0.015388888888888844,0.010217943951736256
28,questionnaire_interval_sd,Stage 1,0.0337592592592592,0.011442002016731678
28,social_notification_latency_mean,Stage 1,0.00294444444444439,0.0034994120611414907
28,social_notification_latency_sd,Stage 1,0.0024444444444444045,0.003453393392871114
28,ambient_light_sd,Stage 1,0.005518518518518456,0.003032516961549438
28,fitbit_steps_active,Stage 1,0.0012962962962962583,0.0018721114009037038
28,active_session_duration,Stage 1,7.407407407402644e-05,0.005115403457961346
28,new_apps_added,Stage 1,-0.00014814814814820832,0.002537510093771928
28,scroll_interval_sd,Stage 1,0.005074074074074038,0.0035738341888408745
28,tap_interval_sd,Stage 1,0.017407407407407375,0.008020464223776806
28,dwell_time_sd,Stage 1,0.011351851851851799,0.008325531327145827
28,idle_interval_sd,Stage 1,0.00362962962962959,0.0025689397235347973
28,session_fragmentation,Stage 1,0.001703703703703648,0.0024508893713430574
28,pst_fixation_duration,Stage 2,0.0009259259259258708,0.001861088077985356
28,ast_saccade_time_max,Stage 2,0.001981481481481425,0.0022161181598048334
28,mgst_saccade_degree_total,Stage 2,-0.001074074074074105,0.005663639956626727
28,mgst_saccade_degree_mean,Stage 2,-0.0011296296296296729,0.0014235188919242637
28,mgst_saccade_time_max,Stage 2,-0.0025185185185185605,0.004278699596045065
28,mgst_fixation_time_max,Stage 2,0.017611111111111074,0.007755457390867657
28,mgst_fixation_mean,Stage 2,0.0025185185185184755,0.0016895547745121593
28,mgst_saccade_latency_total,Stage 2,0.0026666666666666137,0.0032533616675552023
28,mgst_saccade_duration,Stage 2,0.009907407407407368,0.0033366752794419504
28,cdt_saccade_degree_sd,Stage 2,-0.0044814814814815385,0.0063423154846197274
28,stroop_saccade_degree_mean,Stage 2,-6.29126380620922e-17,0.0016789669565397168
28,stroop_screen_duration_mean,Stage 2,-0.0006851851851852405,0.0036814609880940737
28,stroop_saccade_latency_total,Stage 2,-0.00048148148148155305,0.002949273933573098
29,questionnaire_latency_mean,Stage 1,0.016111111111111052,0.0062968409350496425
29,questionnaire_latency_sd,Stage 1,0.0016481481481480874,0.0011155774430984483
29,questionnaire_interval_mean,Stage 1,0.02168518518518512,0.015413026486045284
29,questionnaire_interval_sd,Stage 1,0.018740740740740676,0.009325981819618936
29,social_notification_latency_mean,Stage 1,0.005370370370370321,0.002730461203046893
29,social_notification_latency_sd,Stage 1,0.019777777777777714,0.010975655815309234
29,ambient_light_sd,Stage 1,0.001592592592592527,0.001061225835695888
29,fitbit_steps_active,Stage 1,0.0012407407407406608,0.0018069557723523115
29,active_session_duration,Stage 1,0.0012962962962962251,0.0016313122626329744
29,new_apps_added,Stage 1,0.0017037037037036296,0.0019134209411984283
29,scroll_interval_sd,Stage 1,0.011981481481481416,0.005617585801142364
29,tap_interval_sd,Stage 1,0.00881481481481476,0.0040259787382818405
29,dwell_time_sd,Stage 1,0.02049999999999994,0.008846368206935264
29,idle_interval_sd,Stage 1,0.00775925925925918,0.00425640000647133
29,session_fragmentation,Stage 1,0.00038888888888883867,0.0006596856715020944
29,pst_fixation_duration,Stage 2,0.002314814814814755,0.0020988108201337686
29,ast_saccade_time_max,Stage 2,0.0006111111111110475,0.0011859083441915124
29,mgst_saccade_degree_total,Stage 2,0.0014074074074073276,0.0011805464778154916
29,mgst_saccade_degree_mean,Stage 2,0.009462962962962885,0.004118819933015234
29,mgst_saccade_time_max,Stage 2,-0.0010370370370371067,0.0015094580646159105
29,mgst_fixation_time_max,Stage 2,0.0014999999999999348,0.0035140810224152303
29,mgst_fixation_mean,Stage 2,-0.0001481481481482268,0.002777530853222631
29,mgst_saccade_latency_total,Stage 2,0.002981481481481411,0.0021395902329379465
29,mgst_saccade_duration,Stage 2,0.0017592592592592011,0.001636035389892949
29,cdt_saccade_degree_sd,Stage 2,3.7037037036961413e-05,0.002504864950949782
29,stroop_saccade_degree_mean,Stage 2,-0.0003148148148148677,0.002121239511340461
29,stroop_screen_duration_mean,Stage 2,0.00012962962962954628,0.0003104269373007636
29,stroop_saccade_latency_total,Stage 2,0.0005925925925925409,0.00241281444072627
30,questionnaire_latency_mean,Stage 1,0.007629629629629679,0.008907311156791132
30,questionnaire_latency_sd,Stage 1,0.005481481481481558,0.0032764697117920725
30,questionnaire_interval_mean,Stage 1,0.013240740740740798,0.01165085642424544
30,questionnaire_interval_sd,Stage 1,0.0025000000000000504,0.006730787319651886
30,social_notification_latency_mean,Stage 1,0.01140740740740747,0.0045468148606721565
30,social_notification_latency_sd,Stage 1,0.02118518518518525,0.010201401232459403
30,ambient_light_sd,Stage 1,0.011462962962963015,0.0031540793799861365
30,fitbit_steps_active,Stage 1,-0.0007037037037036694,0.001869911935016942
30,active_session_duration,Stage 1,-0.002555555555555511,0.006893666204919993
30,new_apps_added,Stage 1,-0.0017222222222221732,0.003908284963769228
30,scroll_interval_sd,Stage 1,0.002740740740740792,0.0037376224626793735
30,tap_interval_sd,Stage 1,0.0058703703703704225,0.006320785707615087
30,dwell_time_sd,Stage 1,0.029351851851851914,0.012675178534901672
30,idle_interval_sd,Stage 1,0.0037037037037037424,0.00390297273358682
30,session_fragmentation,Stage 1,0.006814814814814866,0.0033607922509705716
30,pst_fixation_duration,Stage 2,0.002666666666666728,0.0025067809272618894
30,ast_saccade_time_max,Stage 2,-0.00012962962962957217,0.003977000061912922
30,mgst_saccade_degree_total,Stage 2,0.0008333333333333859,0.004183914917027104
30,mgst_saccade_degree_mean,Stage 2,-0.000999999999999938,0.0011863420280034862
30,mgst_saccade_time_max,Stage 2,0.004851851851851903,0.003803110415701756
30,mgst_fixation_time_max,Stage 2,0.001796296296296355,0.004036060024486998
30,mgst_fixation_mean,Stage 2,0.007796296296296349,0.0047844125623246175
30,mgst_saccade_latency_total,Stage 2,-0.002462962962962904,0.0057425624349776005
30,mgst_saccade_duration,Stage 2,0.008333333333333378,0.005618165715625562
30,cdt_saccade_degree_sd,Stage 2,-0.003444444444444387,0.003871389197818741
30,stroop_saccade_degree_mean,Stage 2,0.0014629629629630213,0.004493899232904629
30,stroop_screen_duration_mean,Stage 2,0.0003888888888889349,0.0023620368555541038
30,stroop_saccade_latency_total,Stage 2,0.004018518518518562,0.0037861653438504192
